schedule_id,duty_id,driver_id,sequence_in_duty,segment_sequence,sequence_in_bundle,bundle_trip_count,bundle_event_type,source_trip_id,public_trip_id,line_id,line_code,direction,start_time,end_time,duration_minutes,origin_id,destination_id,block_id,vehicle_id,sequence_in_block,trip_group_id,pair_id
448,21,21,12,18,2,2,commercial_trip_bundle,5706,2186,1067,1067,VOLTA,20:55,21:19,24,2,1,2,2,30,92,P092
448,21,21,13,22,1,2,commercial_trip_bundle,5714,2007,104201,104201,IDA,22:20,22:47,27,1,2,7,7,25,3,P003
448,21,21,14,22,2,2,commercial_trip_bundle,5716,2008,104201,104201,VOLTA,22:47,22:58,11,2,1,7,7,26,3,P003
448,21,21,15,26,1,2,commercial_trip_bundle,5720,2193,1067,1067,IDA,23:25,23:54,29,1,2,3,3,31,96,P096
448,21,21,16,26,2,2,commercial_trip_bundle,5423,2194,1067,1067,VOLTA,23:54,24:09,15,2,1,3,3,32,96,P096
448,22,22,1,2,1,2,commercial_trip_bundle,5650,2281,1042,1042,IDA,17:40,18:00,20,1,2,8,8,13,140,P140
448,22,22,2,2,2,2,commercial_trip_bundle,5653,2282,1042,1042,VOLTA,18:00,18:11,11,2,1,8,8,14,140,P140
448,22,22,3,6,1,2,commercial_trip_bundle,5675,2177,1067,1067,IDA,18:25,19:19,54,1,2,5,5,25,88,P088
448,22,22,4,6,2,2,commercial_trip_bundle,5684,2178,1067,1067,VOLTA,19:19,19:45,26,2,1,5,5,26,88,P088
448,22,22,5,10,1,2,commercial_trip_bundle,5693,2101,1048,1048,IDA,20:03,20:14,11,1,2,12,12,19,50,P050
448,22,22,6,10,2,2,commercial_trip_bundle,5695,2102,1048,1048,VOLTA,20:14,20:20,6,2,1,12,12,20,50,P050
448,23,23,1,2,1,2,commercial_trip_bundle,5670,2289,1042,1042,IDA,18:40,18:59,19,1,2,2,2,27,144,P144
448,23,23,2,2,2,2,commercial_trip_bundle,5673,2290,1042,1042,VOLTA,18:59,19:09,10,2,1,2,2,28,144,P144
448,23,23,3,6,1,2,commercial_trip_bundle,5687,2099,1048,1048,IDA,19:45,19:58,13,1,2,1,1,25,49,P049
448,23,23,4,6,2,2,commercial_trip_bundle,5690,2100,1048,1048,VOLTA,19:58,20:05,7,2,1,1,1,26,49,P049
